Year,long_date,Zip,total_num_crimes,total_num_noise,month_year,median_listing_price,active_listing_count,median_days_on_market,new_listing_count,median_listing_price_per_square_foot,median_square_feet,average_listing_price,total_listing_count,ZIP_CODE,Population,Income,311_Requests,Liquor_License_Counts,311_Per_Capita,Liquor_License_Per_Capita,School_rating,Bus_Stop_Ct,Bus_Stop_Per_Capita,L_Stop_Ct,L_Stop_Per_Capita,311-_Rat,Rat_Per_Capita,Pot_Hole_Count,Pothole_Per_Capita,Num_Rests,Rests_Per_Capita,starbucks_stores,Sbucks_Per_Capita,Public_Prop_Ct,Public_Prop_Per_Capita,Grocery_Store_Count,Grocery_Store_Per_Capita,Premium_Grocer,DOW_Close,30yr_Rates,predictions,Raw Diff,Abs Diff
2019,3/1/2019,60621,7,7,201903,44329.57143,23,102,12,31.30819896,1360.571429,61790,40,60621,47514,19718,13071,100,0.275,0.002,2.2,232,0.004882771,6,0.000126279,489,0.039362473,301,0.024229252,86,0.006922643,1,2.10E-05,2026,0.042640064,2,4.21E-05,1,25928.68,4.27,40.16699303,-8.858794065,8.858794065
2019,3/1/2019,60622,27,27,201903,586764.2857,251,28,164,223.0983602,1085.714286,694461,442,60622,76015,38487,9133,1309,0.12,0.017,4.5,187,0.002460041,2,2.63E-05,890,0.07164131,596,0.047975529,380,0.030588425,2,2.63E-05,89,0.001170822,3,3.95E-05,0,25928.68,4.27,210.6714183,12.42694186,12.42694186
2019,3/1/2019,60623,19,19,201903,136121.4286,16,52,4,112.5957045,1222.857143,132671,36,60623,108144,28203,18199,343,0.168,0.003,2.2,259,0.002394955,8,7.40E-05,1019,0.082025276,790,0.063591725,247,0.019882476,0,0,1092,0.010097648,7,6.47E-05,0,25928.68,4.27,105.276444,7.319260532,7.319260532
2019,3/1/2019,60624,29,29,201903,132907.1429,16,57,8,92.52081999,896.5714286,160168,26,60624,45647,22426,11645,95,0.255,0.002,2.5,180,0.003943304,8,0.000175258,536,0.043145778,296,0.023826773,100,0.008049585,0,0,1150,0.025193331,3,6.57E-05,0,25928.68,4.27,95.97625059,-3.455430605,3.455430605
2019,3/1/2019,60625,17,17,201903,359278.5714,122,31,88,198.7445887,1268.285714,502939,233,60625,91351,40083,9422,567,0.103,0.006,5.7,181,0.001981369,12,0.000131361,546,0.043950737,894,0.071963294,334,0.026885615,1,1.09E-05,62,0.000678701,4,4.38E-05,0,25928.68,4.27,215.2306872,-16.48609848,16.48609848
2019,3/1/2019,60626,3,3,201903,169950,95,37,60,131.5,785.7142857,230849,166,60626,59251,31318,4082,419,0.069,0.007,2.9,98,0.001653981,10,0.000168774,492,0.03960396,153,0.012315866,198,0.015938179,3,5.06E-05,32,0.000540075,6,0.000101264,0,25928.68,4.27,164.9525156,-33.45251555,33.45251555
2019,3/1/2019,60629,8,8,201903,213850,91,43,52,129.7619048,1282.285714,203867,169,60629,113984,40279,14734,225,0.129,0.002,3.3,242,0.002123105,2,1.75E-05,969,0.078000483,1174,0.094502133,244,0.019640988,1,8.77E-06,101,0.000886089,9,7.90E-05,0,25928.68,4.27,122.3552229,7.406681918,7.406681918
2019,3/1/2019,60630,13,13,201903,341378.5714,107,28,108,171.0659341,1229.714286,348600,181,60630,54781,47905,9269,369,0.169,0.007,7,228,0.004162027,4,7.30E-05,979,0.078805442,1101,0.088625936,166,0.013362312,1,1.83E-05,57,0.001040507,5,9.13E-05,0,25928.68,4.27,161.8329046,9.233029481,9.233029481
2019,3/1/2019,60631,7,7,201903,381047.1429,101,36,60,197.7662338,1439.428571,404018,160,60631,28832,55316,4598,249,0.159,0.009,8,63,0.002185072,2,6.94E-05,143,0.011510907,551,0.044353216,99,0.00796909,0,0,3,0.000104051,1,3.47E-05,0,25928.68,4.27,201.2676875,-3.501453675,3.501453675
2019,3/1/2019,60632,7,7,201903,230664.2857,42,66,16,144.3905473,1308.571429,236144,72,60632,87577,37406,14620,410,0.167,0.005,3.7,321,0.003665346,4,4.57E-05,682,0.054898173,911,0.073331723,306,0.024631731,2,2.28E-05,45,0.000513834,10,0.000114185,0,25928.68,4.27,181.7342097,-37.3436624,37.3436624
2019,3/1/2019,60636,13,13,201903,61850,59,98,20,46.2755102,1047.428571,66193,93,60636,51451,27727,14821,118,0.288,0.002,2.3,223,0.004334221,2,3.89E-05,931,0.074941641,412,0.033164292,96,0.007727602,0,0,1311,0.025480554,3,5.83E-05,0,25928.68,4.27,58.93996805,-12.66445785,12.66445785
2019,3/1/2019,60637,11,11,201903,185278.5714,85,42,28,112.5490196,1257.142857,259145,134,60637,57090,23228,8261,151,0.145,0.003,2.5,296,0.005184796,4,7.01E-05,282,0.022699831,386,0.0310714,116,0.009337519,3,5.25E-05,779,0.013645122,4,7.01E-05,0,25928.68,4.27,133.9694297,-21.42041011,21.42041011
2019,3/1/2019,60640,16,16,201903,275478.5714,173,27,120,192.3809524,865.7142857,405713,308,60640,74030,32466,6096,695,0.082,0.009,3.3,173,0.00233689,12,0.000162096,360,0.028978508,503,0.040489415,328,0.02640264,3,4.05E-05,22,0.000297177,9,0.000121572,0,25928.68,4.27,216.0750128,-23.6940604,23.6940604
2019,3/1/2019,60641,10,10,201903,342807.1429,79,36,32,167.3436811,1497.142857,432028,157,60641,73824,42182,10767,394,0.146,0.005,3.8,230,0.003115518,2,2.71E-05,1014,0.081622796,767,0.06174032,202,0.016260163,1,1.35E-05,14,0.00018964,3,4.06E-05,0,25928.68,4.27,134.7184697,32.62521142,32.62521142
2019,3/1/2019,60644,16,16,201903,143916.7143,28,46,8,87.35714286,1573.714286,149854,54,60644,59059,26930,9066,88,0.154,0.001,1.8,192,0.003250986,10,0.000169322,432,0.034774209,376,0.030266441,120,0.009659503,0,0,499,0.008449178,3,5.08E-05,0,25928.68,4.27,113.5605981,-26.20345526,26.20345526
2019,3/1/2019,60647,38,38,201903,510764.2857,200,25,168,241.1177606,1221.428571,614902,359,60647,98769,35283,14758,1428,0.149,0.014,3.1,278,0.002814648,6,6.07E-05,1482,0.119294856,710,0.057152057,431,0.034693713,4,4.05E-05,125,0.001265579,15,0.00015187,0,25928.68,4.27,195.1996655,45.91809511,45.91809511
2019,3/1/2019,60653,4,4,201903,343521.4286,96,35,80,152.0844522,1800,378669,158,60653,34502,14205,5851,118,0.17,0.003,2.7,127,0.003680946,6,0.000173903,186,0.014972229,168,0.013523304,82,0.00660066,0,0,780,0.022607385,2,5.80E-05,0,25928.68,4.27,91.14124789,60.94320431,60.94320431
2019,3/1/2019,60656,3,3,201903,294064.2857,58,30,64,165.1814915,1118.857143,294809,95,60656,27129,47512,3154,106,0.116,0.004,7.5,56,0.002064212,2,7.37E-05,229,0.018433551,398,0.03203735,51,0.004105289,1,3.69E-05,3,0.000110583,2,7.37E-05,0,25928.68,4.27,186.7102747,-21.52878318,21.52878318
2019,3/1/2019,60657,13,13,201903,480707.1429,367,32,228,246.8831169,1142.857143,635462,578,60657,66789,55647,8048,1655,0.12,0.025,7.5,158,0.002365659,10,0.000149725,1018,0.08194478,367,0.029541979,442,0.035579168,7,0.000104808,22,0.000329396,7,0.000104808,1,25928.68,4.27,278.3980765,-31.5149596,31.5149596
2019,3/1/2019,60660,10,10,201903,260478.5714,122,44,44,177.1165592,1200,321838,208,60660,47726,34293,4140,289,0.087,0.006,4.7,84,0.001760047,4,8.38E-05,338,0.027207599,495,0.039845448,181,0.01456975,0,0,22,0.000460965,3,6.29E-05,1,25928.68,4.27,154.9595726,22.15698663,22.15698663
2020,3/1/2020,60602,41,41,202003,1000050,22,61.5,4,482.0689655,1758,1275310,23,60602,70,23750,506,208,7.229,2.971,4.5,21,0.3,6,0.085714286,9,0.000724463,12,0.00096595,80,0.006439668,0,0,3,0.042857143,0,0,0,21917.16,3.45,474.3612684,7.707697137,7.707697137
2020,3/1/2020,60605,5,5,202003,410050,189,40.5,84,314.3712575,1268.5,691738,384,60605,12423,56151,2357,835,0.19,0.067,8.5,92,0.007405619,10,0.000804959,99,0.00796909,162,0.013040328,176,0.01416727,4,0.000321983,40,0.003219834,3,0.000241488,1,21917.16,3.45,306.379941,7.991316493,7.991316493
2020,3/1/2020,60607,17,17,202003,539500,153,33,92,344.0773614,1302,757838,285,60607,15552,40972,3678,1105,0.236,0.071,8.5,133,0.008551955,8,0.000514403,248,0.019962972,337,0.027127103,343,0.027610078,6,0.000385802,92,0.005915638,3,0.000192901,1,21917.16,3.45,349.3580873,-5.280725895,5.280725895
2020,3/1/2020,60608,22,22,202003,379500,78,31,44,228.0785714,1212.5,424398,135,60608,92472,28026,13453,503,0.145,0.005,3.5,348,0.003763301,12,0.000129769,662,0.053288256,1081,0.087016019,427,0.03437173,1,1.08E-05,344,0.003720045,14,0.000151397,0,21917.16,3.45,204.1729907,23.90558066,23.90558066
2020,3/1/2020,60609,12,12,202003,247050,33,72.5,12,156.2123987,1393,276874,58,60609,79469,25705,15714,271,0.198,0.003,2.8,417,0.005247329,8,0.000100668,912,0.073412219,598,0.048136521,212,0.017065121,1,1.26E-05,1640,0.020636978,5,6.29E-05,0,21917.16,3.45,101.7683596,54.44403905,54.44403905
2020,3/1/2020,60610,58,58,202003,599000,381,36.5,160,348.3329212,1405,1095388,515,60610,47513,51294,2585,1171,0.054,0.025,5.4,109,0.002294109,10,0.000210469,105,0.008452065,232,0.018675038,219,0.017628592,13,0.000273609,57,0.001199672,7,0.000147328,1,21917.16,3.45,303.0713516,45.2615696,45.2615696
2020,3/1/2020,60612,14,14,202003,387050,77,31.5,40,170.96,1300,482981,143,60612,37990,25143,364083,252,9.584,0.007,2.8,285,0.007501974,12,0.000315873,476,0.038316027,698,0.056186106,183,0.014730741,0,0,1117,0.029402474,1,2.63E-05,0,21917.16,3.45,159.8219205,11.13807945,11.13807945
2020,3/1/2020,60613,12,12,202003,320050,245,29,172,224.8333333,905,548566,392,60613,50548,48381,4890,937,0.097,0.019,7.3,168,0.003323574,12,0.000237398,498,0.040086936,343,0.027610078,261,0.021009418,3,5.93E-05,10,0.000197832,5,9.89E-05,2,21917.16,3.45,219.0076195,5.825713763,5.825713763
2020,3/1/2020,60614,32,32,202003,749500,502,32,280,327.5,1530.5,1198500,787,60614,65474,68324,7996,1735,0.122,0.026,9,191,0.002917189,8,0.000122186,683,0.054978669,534,0.042984786,412,0.033164292,13,0.000198552,17,0.000259645,11,0.000168006,3,21917.16,3.45,319.0098394,8.490160577,8.490160577
2020,3/1/2020,60615,4,4,202003,220049,133,52,48,128.3333333,1500,376839,203,60615,45096,31571,4838,242,0.107,0.005,2.8,139,0.003082313,4,8.87E-05,236,0.018997022,213,0.017145617,122,0.009820494,3,6.65E-05,348,0.007716871,5,0.000110875,2,21917.16,3.45,120.8793944,7.453938936,7.453938936
2020,3/1/2020,60616,13,13,202003,402049.5,119,41.5,48,275.2118644,1236,464162,221,60616,47073,30625,5463,598,0.116,0.013,3.9,225,0.00477981,8,0.000169949,323,0.026000161,402,0.032359333,288,0.023182806,1,2.12E-05,88,0.001869437,6,0.000127462,0,21917.16,3.45,207.5366839,67.67518054,67.67518054
2020,3/1/2020,60618,22,22,202003,519550,181,31.5,136,235.2406417,1442.5,657473,367,60618,98147,41355,15905,1059,0.162,0.011,5,277,0.002822297,4,4.08E-05,1240,0.09981486,1081,0.087016019,388,0.031232392,8,8.15E-05,31,0.000315853,9,9.17E-05,0,21917.16,3.45,198.4385802,36.80206155,36.80206155
2020,3/1/2020,60620,17,17,202003,155050,148,54,72,99.75,1362,150753,244,60620,85771,36334,16200,159,0.189,0.002,2.1,312,0.003637593,6,7.00E-05,835,0.067214038,768,0.061820816,181,0.01456975,1,1.17E-05,438,0.005106621,11,0.000128248,0,21917.16,3.45,113.5875449,-13.83754487,13.83754487
2020,3/1/2020,60621,11,11,202003,85050,32,79.5,8,46.56535202,1501,88685,51,60621,47514,19718,13071,100,0.275,0.002,2.2,232,0.004882771,6,0.000126279,489,0.039362473,301,0.024229252,86,0.006922643,1,2.10E-05,2026,0.042640064,2,4.21E-05,1,21917.16,3.45,35.98820644,10.57714558,10.57714558
2020,3/1/2020,60622,26,26,202003,649750,165,26.5,100,249.3928571,1300,753820,359,60622,76015,38487,9133,1309,0.12,0.017,4.5,187,0.002460041,2,2.63E-05,890,0.07164131,596,0.047975529,380,0.030588425,2,2.63E-05,89,0.001170822,3,3.95E-05,0,21917.16,3.45,202.7763957,46.61646139,46.61646139
2020,3/1/2020,60623,22,22,202003,150049,14,84.5,4,87.53501401,1448.5,147631,32,60623,108144,28203,18199,343,0.168,0.003,2.2,259,0.002394955,8,7.40E-05,1019,0.082025276,790,0.063591725,247,0.019882476,0,0,1092,0.010097648,7,6.47E-05,0,21917.16,3.45,100.3544102,-12.81939616,12.81939616
2020,3/1/2020,60625,21,21,202003,355050,105,31,72,200,1282,534703,214,60625,91351,40083,9422,567,0.103,0.006,5.7,181,0.001981369,12,0.000131361,546,0.043950737,894,0.071963294,334,0.026885615,1,1.09E-05,62,0.000678701,4,4.38E-05,0,21917.16,3.45,211.0519006,-11.05190059,11.05190059
2020,3/1/2020,60626,2,2,202003,189500,88,38.5,56,151.0013169,920,218881,149,60626,59251,31318,4082,419,0.069,0.007,2.9,98,0.001653981,10,0.000168774,492,0.03960396,153,0.012315866,198,0.015938179,3,5.06E-05,32,0.000540075,6,0.000101264,0,21917.16,3.45,157.0574929,-6.056176023,6.056176023
2020,3/1/2020,60629,11,11,202003,222500,82,43.5,56,143.3333333,1314,212025,178,60629,113984,40279,14734,225,0.129,0.002,3.3,242,0.002123105,2,1.75E-05,969,0.078000483,1174,0.094502133,244,0.019640988,1,8.77E-06,101,0.000886089,9,7.90E-05,0,21917.16,3.45,117.4331891,25.90014421,25.90014421
2020,3/1/2020,60630,13,13,202003,339000,87,34,56,181.0903324,1231,346825,184,60630,54781,47905,9269,369,0.169,0.007,7,228,0.004162027,4,7.30E-05,979,0.078805442,1101,0.088625936,166,0.013362312,1,1.83E-05,57,0.001040507,5,9.13E-05,0,21917.16,3.45,154.6811292,26.4092032,26.4092032
2020,3/1/2020,60631,5,5,202003,405000,82,25,60,205.9150709,1500,439321,141,60631,28832,55316,4598,249,0.159,0.009,8,63,0.002185072,2,6.94E-05,143,0.011510907,551,0.044353216,99,0.00796909,0,0,3,0.000104051,1,3.47E-05,0,21917.16,3.45,192.6294176,13.28565326,13.28565326
2020,3/1/2020,60632,12,12,202003,235950,46,44.5,24,166.425,1360.5,244298,86,60632,87577,37406,14620,410,0.167,0.005,3.7,321,0.003665346,4,4.57E-05,682,0.054898173,911,0.073331723,306,0.024631731,2,2.28E-05,45,0.000513834,10,0.000114185,0,21917.16,3.45,178.2986703,-11.87367033,11.87367033
2020,3/1/2020,60636,14,14,202003,76300,48,48.5,16,57.26160075,1132,90659,85,60636,51451,27727,14821,118,0.288,0.002,2.3,223,0.004334221,2,3.89E-05,931,0.074941641,412,0.033164292,96,0.007727602,0,0,1311,0.025480554,3,5.83E-05,0,21917.16,3.45,52.53143983,4.730160916,4.730160916
2020,3/1/2020,60637,25,25,202003,200050,94,42,36,115.3846154,1415,308693,150,60637,57090,23228,8261,151,0.145,0.003,2.5,296,0.005184796,4,7.01E-05,282,0.022699831,386,0.0310714,116,0.009337519,3,5.25E-05,779,0.013645122,4,7.01E-05,0,21917.16,3.45,137.2231152,-21.83849981,21.83849981
2020,3/1/2020,60640,14,14,202003,283550,155,37,108,202.2027635,1000,414743,310,60640,74030,32466,6096,695,0.082,0.009,3.3,173,0.00233689,12,0.000162096,360,0.028978508,503,0.040489415,328,0.02640264,3,4.05E-05,22,0.000297177,9,0.000121572,0,21917.16,3.45,207.436743,-5.233979463,5.233979463
2020,3/1/2020,60641,10,10,202003,336750,83,30.5,60,175.3770328,1257.5,420575,171,60641,73824,42182,10767,394,0.146,0.005,3.8,230,0.003115518,2,2.71E-05,1014,0.081622796,767,0.06174032,202,0.016260163,1,1.35E-05,14,0.00018964,3,4.06E-05,0,21917.16,3.45,127.5666943,47.81033854,47.81033854
2020,3/1/2020,60644,15,15,202003,184950,33,52.5,16,99.79876338,1489,171619,60,60644,59059,26930,9066,88,0.154,0.001,1.8,192,0.003250986,10,0.000169322,432,0.034774209,376,0.030266441,120,0.009659503,0,0,499,0.008449178,3,5.08E-05,0,21917.16,3.45,105.6655755,-5.866812114,5.866812114
2020,3/1/2020,60647,45,45,202003,525050,156,27,112,235.8452381,1200,630544,344,60647,98769,35283,14758,1428,0.149,0.014,3.1,278,0.002814648,6,6.07E-05,1482,0.119294856,710,0.057152057,431,0.034693713,4,4.05E-05,125,0.001265579,15,0.00015187,0,21917.16,3.45,193.2506205,42.59461757,42.59461757
2020,3/1/2020,60653,6,6,202003,319550,91,43.5,48,132.4958085,1500,386568,162,60653,34502,14205,5851,118,0.17,0.003,2.7,127,0.003680946,6,0.000173903,186,0.014972229,168,0.013523304,82,0.00660066,0,0,780,0.022607385,2,5.80E-05,0,21917.16,3.45,85.47596689,47.01984161,47.01984161
2020,3/1/2020,60656,3,3,202003,312550,68,28,56,166.0638075,1052,298038,120,60656,27129,47512,3154,106,0.116,0.004,7.5,56,0.002064212,2,7.37E-05,229,0.018433551,398,0.03203735,51,0.004105289,1,3.69E-05,3,0.000110583,2,7.37E-05,0,21917.16,3.45,179.5584993,-13.49469176,13.49469176
2020,3/1/2020,60657,16,16,202003,517500,337,25.5,228,256.8870968,1225,660444,607,60657,66789,55647,8048,1655,0.12,0.025,7.5,158,0.002365659,10,0.000149725,1018,0.08194478,367,0.029541979,442,0.035579168,7,0.000104808,22,0.000329396,7,0.000104808,1,21917.16,3.45,273.4760427,-16.58894591,16.58894591
2020,3/1/2020,60660,9,9,202003,247500,145,40.5,76,171.7777778,1050,318375,241,60660,47726,34293,4140,289,0.087,0.006,4.7,84,0.001760047,4,8.38E-05,338,0.027207599,495,0.039845448,181,0.01456975,0,0,22,0.000460965,3,6.29E-05,1,21917.16,3.45,147.0645499,24.71322786,24.71322786
2017,4/1/2017,60602,43,43,201704,989950,14,65,8,425.9259259,1395,1321550,20,60602,70,23750,506,208,7.229,2.971,4.5,21,0.3,6,0.085714286,9,0.000724463,12,0.00096595,80,0.006439668,0,0,3,0.042857143,0,0,0,20940.51,4.05,470.1561467,-44.23022084,44.23022084
2017,4/1/2017,60605,12,12,201704,415050,140,33,104,315.92,1261,542369,281,60605,12423,56151,2357,835,0.19,0.067,8.5,92,0.007405619,10,0.000804959,99,0.00796909,162,0.013040328,176,0.01416727,4,0.000321983,40,0.003219834,3,0.000241488,1,20940.51,4.05,305.8910554,10.02894457,10.02894457
2017,4/1/2017,60607,18,18,201704,525050,104,26,92,326.9230769,1450,694209,380,60607,15552,40972,3678,1105,0.236,0.071,8.5,133,0.008551955,8,0.000514403,248,0.019962972,337,0.027127103,343,0.027610078,6,0.000385802,92,0.005915638,3,0.000192901,1,20940.51,4.05,344.4097185,-17.48664156,17.48664156
2017,4/1/2017,60608,25,25,201704,269050,73,43,56,228.7356322,1200,326317,135,60608,92472,28026,13453,503,0.145,0.005,3.5,348,0.003763301,12,0.000129769,662,0.053288256,1081,0.087016019,427,0.03437173,1,1.08E-05,344,0.003720045,14,0.000151397,0,20940.51,4.05,200.7111163,28.02451588,28.02451588
2017,4/1/2017,60609,10,10,201704,229325,68,38,36,135.9090909,1490,253879,101,60609,79469,25705,15714,271,0.198,0.003,2.8,417,0.005247329,8,0.000100668,912,0.073412219,598,0.048136521,212,0.017065121,1,1.26E-05,1640,0.020636978,5,6.29E-05,0,20940.51,4.05,94.59024919,41.31884171,41.31884171
2017,4/1/2017,60610,43,43,201704,629050,330,40,176,357.9766537,1500,1331292,559,60610,47513,51294,2585,1171,0.054,0.025,5.4,109,0.002294109,10,0.000210469,105,0.008452065,232,0.018675038,219,0.017628592,13,0.000273609,57,0.001199672,7,0.000147328,1,20940.51,4.05,286.2310274,71.74562628,71.74562628
2017,4/1/2017,60612,9,9,201704,299050,68,40,32,127.92,1300,438832,131,60612,37990,25143,364083,252,9.584,0.007,2.8,285,0.007501974,12,0.000315873,476,0.038316027,698,0.056186106,183,0.014730741,0,0,1117,0.029402474,1,2.63E-05,0,20940.51,4.05,150.4140685,-22.49406846,22.49406846
2017,4/1/2017,60613,16,16,201704,355050,220,32,168,227.2727273,900,640507,456,60613,50548,48381,4890,937,0.097,0.019,7.3,168,0.003323574,12,0.000237398,498,0.040086936,343,0.027610078,261,0.021009418,3,5.93E-05,10,0.000197832,5,9.89E-05,2,20940.51,4.05,216.2889923,10.98373497,10.98373497
2017,4/1/2017,60614,35,35,201704,899050,425,38,280,326.3157895,1700,1558427,756,60614,65474,68324,7996,1735,0.122,0.026,9,191,0.002917189,8,0.000122186,683,0.054978669,534,0.042984786,412,0.033164292,13,0.000198552,17,0.000259645,11,0.000168006,3,20940.51,4.05,315.547965,10.76782449,10.76782449
2017,4/1/2017,60615,7,7,201704,239050,175,54,64,132.7777778,1600,404339,274,60615,45096,31571,4838,242,0.107,0.005,2.8,139,0.003082313,4,8.87E-05,236,0.018997022,213,0.017145617,122,0.009820494,3,6.65E-05,348,0.007716871,5,0.000110875,2,20940.51,4.05,117.4175199,15.36025785,15.36025785
2017,4/1/2017,60616,8,8,201704,345050,136,37,76,251.3714286,1245,410728,303,60616,47073,30625,5463,598,0.116,0.013,3.9,225,0.00477981,8,0.000169949,323,0.026000161,402,0.032359333,288,0.023182806,1,2.12E-05,88,0.001869437,6,0.000127462,0,20940.51,4.05,198.1288318,53.24259683,53.24259683
2017,4/1/2017,60618,36,36,201704,599950,223,33,160,219.987,1400,741884,463,60618,98147,41355,15905,1059,0.162,0.011,5,277,0.002822297,4,4.08E-05,1240,0.09981486,1081,0.087016019,388,0.031232392,8,8.15E-05,31,0.000315853,9,9.17E-05,0,20940.51,4.05,203.152425,16.83457497,16.83457497
2017,4/1/2017,60620,12,12,201704,123550,214,62,72,77.96,1250,120445,337,60620,85771,36334,16200,159,0.189,0.002,2.1,312,0.003637593,6,7.00E-05,835,0.067214038,768,0.061820816,181,0.01456975,1,1.17E-05,438,0.005106621,11,0.000128248,0,20940.51,4.05,104.1796928,-26.21969278,26.21969278
2017,4/1/2017,60621,3,3,201704,39950,37,118,8,28.8248337,1200,53338,50,60621,47514,19718,13071,100,0.275,0.002,2.2,232,0.004882771,6,0.000126279,489,0.039362473,301,0.024229252,86,0.006922643,1,2.10E-05,2026,0.042640064,2,4.21E-05,1,20940.51,4.05,24.35061273,4.474220973,4.474220973
2017,4/1/2017,60622,30,30,201704,559050,194,28,184,222.2216667,1275,774817,429,60622,76015,38487,9133,1309,0.12,0.017,4.5,187,0.002460041,2,2.63E-05,890,0.07164131,596,0.047975529,380,0.030588425,2,2.63E-05,89,0.001170822,3,3.95E-05,0,20940.51,4.05,200.0577685,22.1638982,22.1638982
2017,4/1/2017,60623,23,23,201704,72550,22,39,12,57.81499203,1154,149532,45,60623,108144,28203,18199,343,0.168,0.003,2.2,259,0.002394955,8,7.40E-05,1019,0.082025276,790,0.063591725,247,0.019882476,0,0,1092,0.010097648,7,6.47E-05,0,20940.51,4.05,95.40604134,-37.59104931,37.59104931
2017,4/1/2017,60624,20,20,201704,90050,38,83,8,62.41666667,1242,109902,56,60624,45647,22426,11645,95,0.255,0.002,2.5,180,0.003943304,8,0.000175258,536,0.043145778,296,0.023826773,100,0.008049585,0,0,1150,0.025193331,3,6.57E-05,0,20940.51,4.05,76.44363425,-14.02696758,14.02696758
2017,4/1/2017,60625,33,33,201704,374950,145,40,116,180.5985552,1150,477598,306,60625,91351,40083,9422,567,0.103,0.006,5.7,181,0.001981369,12,0.000131361,546,0.043950737,894,0.071963294,334,0.026885615,1,1.09E-05,62,0.000678701,4,4.38E-05,0,20940.51,4.05,214.2792511,-33.68069586,33.68069586
2017,4/1/2017,60626,1,1,201704,188550,84,40,52,135,900,217326,188,60626,59251,31318,4082,419,0.069,0.007,2.9,98,0.001653981,10,0.000168774,492,0.03960396,153,0.012315866,198,0.015938179,3,5.06E-05,32,0.000540075,6,0.000101264,0,20940.51,4.05,150.6226297,-15.62262967,15.62262967
2017,4/1/2017,60629,15,15,201704,174950,157,54,68,114.8085106,1200,163246,291,60629,113984,40279,14734,225,0.129,0.002,3.3,242,0.002123105,2,1.75E-05,969,0.078000483,1174,0.094502133,244,0.019640988,1,8.77E-06,101,0.000886089,9,7.90E-05,0,20940.51,4.05,114.7145619,0.093948722,0.093948722
2017,4/1/2017,60630,13,13,201704,325050,101,40,72,184.5151954,1382,322486,212,60630,54781,47905,9269,369,0.169,0.007,7,228,0.004162027,4,7.30E-05,979,0.078805442,1101,0.088625936,166,0.013362312,1,1.83E-05,57,0.001040507,5,9.13E-05,0,20940.51,4.05,148.9895132,35.52568224,35.52568224
2017,4/1/2017,60631,8,8,201704,379050,82,37,72,184.9,1415,392539,148,60631,28832,55316,4598,249,0.159,0.009,8,63,0.002185072,2,6.94E-05,143,0.011510907,551,0.044353216,99,0.00796909,0,0,3,0.000104051,1,3.47E-05,0,20940.51,4.05,189.1675432,-4.26754322,4.26754322
2017,4/1/2017,60632,17,17,201704,209950,47,40,24,152.1304348,1200,200603,102,60632,87577,37406,14620,410,0.167,0.005,3.7,321,0.003665346,4,4.57E-05,682,0.054898173,911,0.073331723,306,0.024631731,2,2.28E-05,45,0.000513834,10,0.000114185,0,20940.51,4.05,176.3232903,-24.19285553,24.19285553
2017,4/1/2017,60636,13,13,201704,49950,103,80,16,34.92857143,1100,60289,133,60636,51451,27727,14821,118,0.288,0.002,2.3,223,0.004334221,2,3.89E-05,931,0.074941641,412,0.033164292,96,0.007727602,0,0,1311,0.025480554,3,5.83E-05,0,20940.51,4.05,46.09657658,-11.16800515,11.16800515
2017,4/1/2017,60637,20,20,201704,165050,82,57,28,98.52941176,1305,276231,135,60637,57090,23228,8261,151,0.145,0.003,2.5,296,0.005184796,4,7.01E-05,282,0.022699831,386,0.0310714,116,0.009337519,3,5.25E-05,779,0.013645122,4,7.01E-05,0,20940.51,4.05,127.8152631,-29.28585136,29.28585136
2017,4/1/2017,60640,15,15,201704,269050,190,40,160,192.7142857,1000,370618,430,60640,74030,32466,6096,695,0.082,0.009,3.3,173,0.00233689,12,0.000162096,360,0.028978508,503,0.040489415,328,0.02640264,3,4.05E-05,22,0.000297177,9,0.000121572,0,20940.51,4.05,202.4883741,-9.774088429,9.774088429
2017,4/1/2017,60641,11,11,201704,349050,104,40,64,159,1335,406398,222,60641,73824,42182,10767,394,0.146,0.005,3.8,230,0.003115518,2,2.71E-05,1014,0.081622796,767,0.06174032,202,0.016260163,1,1.35E-05,14,0.00018964,3,4.06E-05,0,20940.51,4.05,122.6183254,36.38167458,36.38167458
2017,4/1/2017,60644,3,3,201704,95050,50,96,12,47.5161987,1288,114851,73,60644,59059,26930,9066,88,0.154,0.001,1.8,192,0.003250986,10,0.000169322,432,0.034774209,376,0.030266441,120,0.009659503,0,0,499,0.008449178,3,5.08E-05,0,20940.51,4.05,91.05499295,-43.53879425,43.53879425
2017,4/1/2017,60647,39,39,201704,549050,149,32,144,198.156682,1150,650110,412,60647,98769,35283,14758,1428,0.149,0.014,3.1,278,0.002814648,6,6.07E-05,1482,0.119294856,710,0.057152057,431,0.034693713,4,4.05E-05,125,0.001265579,15,0.00015187,0,20940.51,4.05,183.0995212,15.05716077,15.05716077
2017,4/1/2017,60653,7,7,201704,339950,65,53,32,130.5,2100,354344,148,60653,34502,14205,5851,118,0.17,0.003,2.7,127,0.003680946,6,0.000173903,186,0.014972229,168,0.013523304,82,0.00660066,0,0,780,0.022607385,2,5.80E-05,0,20940.51,4.05,80.52759805,49.97240195,49.97240195
